surface,LC,MV,EA,SE,DBC,DBF,DOS,CN,GCN,RxnE
Ni6Re6,314.25,7.725,0.485333333333333,623.733333333333,-1.494735077,0.368733975,21.611,3,6.95454545454545,1.750169406
Ni6Rh6,366.37,7.435,1.14966666666667,435.7,-1.503687278,0.472878309,21.664,3,7.5,2.283616477
Ni6Rh6,366.37,7.435,1.14966666666667,435.7,-1.503687278,0.472878309,21.664,3,7.5,2.283616477
Ni6Rh6,366.37,7.435,1.14966666666667,435.7,-1.503687278,0.472878309,21.664,3,7.5,2.283616477
Ni6Rh6,366.37,7.435,1.14966666666667,435.7,-1.503691326,0.472878715,21.664,3,6.95454545454545,2.429636573
Ni6Rh6,366.37,7.435,1.14966666666667,435.7,-1.503691326,0.472878715,21.664,3,6.95454545454545,2.429636573
Ni6Rh6,366.37,7.435,1.14966666666667,435.7,-1.503691326,0.472878715,21.664,3,6.95454545454545,2.429636573
Ni6Rh6,366.37,7.435,1.14333333333333,476.2,-1.580343511,0.464306124,21.664,3,7.5,1.966217318
Ni6Rh6,366.37,7.435,1.14333333333333,476.2,-1.580343511,0.464306124,21.664,3,7.5,1.966217318
Ni6Rh6,366.37,7.435,1.14333333333333,476.2,-1.580343511,0.464306124,21.664,3,7.5,1.966217318
Ni6Rh6,366.37,7.435,1.14333333333333,476.2,-1.580268846,0.464301706,21.664,3,6.95454545454545,2.141450466
Ni6Rh6,366.37,7.435,1.14333333333333,476.2,-1.580268846,0.464301706,21.664,3,6.95454545454545,2.141450466
Ni6Rh6,366.37,7.435,1.14333333333333,476.2,-1.580268846,0.464301706,21.664,3,6.95454545454545,2.141450466
Ni6Ru6,311.495,7.38,1.12066666666667,465.366666666667,-1.512672002,0.420352785,32.48,3,7.5,2.233417325
Ni6Ru6,311.495,7.38,1.12066666666667,465.366666666667,-1.512672002,0.420352785,32.48,3,7.5,2.233417325
Ni6Ru6,311.495,7.38,1.12066666666667,465.366666666667,-1.512672002,0.420352785,32.48,3,7.5,2.233417325
Ni6Ru6,311.495,7.38,1.12066666666667,465.366666666667,-1.512676823,0.420352766,32.48,3,6.95454545454545,2.473828405
Ni6Ru6,311.495,7.38,1.12066666666667,465.366666666667,-1.512676823,0.420352766,32.48,3,6.95454545454545,2.473828405
Ni6Ru6,311.495,7.38,1.12066666666667,465.366666666667,-1.512676823,0.420352766,32.48,3,6.95454545454545,2.473828405
Ni6Ru6,311.495,7.38,1.08533333333333,535.533333333333,-1.509407836,0.393588325,32.48,3,7.5,1.750000015
Ni6Ru6,311.495,7.38,1.08533333333333,535.533333333333,-1.509407836,0.393588325,32.48,3,7.5,1.750000015
Ni6Ru6,311.495,7.38,1.08533333333333,535.533333333333,-1.509407836,0.393588325,32.48,3,7.5,1.750000015
Ni6Ru6,311.495,7.38,1.08533333333333,535.533333333333,-1.509444877,0.393581349,32.48,3,6.95454545454545,1.960218976
Ni6Ru6,311.495,7.38,1.08533333333333,535.533333333333,-1.509444877,0.393581349,32.48,3,6.95454545454545,1.960218976
Ni6Ru6,311.495,7.38,1.08533333333333,535.533333333333,-1.509444877,0.393581349,32.48,3,6.95454545454545,1.960218976
Ni6Ta6,341.265,8.72,0.6,645.733333333333,-0.483685975,0.300960211,21.4,3,7.5,1.921188192
Ni6Ta6,341.265,8.72,0.6,645.733333333333,-0.483877534,0.300959719,21.4,3,6.95454545454545,1.794784647
Ni6W6,334.46,8.03,1.156,395.2,-1.720728157,0.450450939,8.276,2,7.33,2.336466291
Ni6W6,334.46,8.03,1.04275333333333,541.8,-1.55866468,0.407519776,8.276,3,7.5,2.34649736
Ni6W6,334.46,8.03,0.929506666666667,688.4,-1.37184463,0.358033108,8.276,3,7.5,1.772626553
Ni6W6,334.46,8.03,0.929506666666667,688.4,-1.371941853,0.358035646,8.276,3,6.95454545454545,1.777381062
Ni6Y6,358.57,13.235,1.156,395.2,-1.36751996,0.466409921,8.711,2,7.33,1.619419931
Ni6Y6,358.57,13.235,0.59,392.666666666667,-0.77342401,0.328410373,8.711,3,6.95454545454545,2.734937143
Ni6Zn6,309.445,7.875,1.156,395.2,-1.107826927,0.454311078,5.126,2,7.33,2.996302349
Ni6Zn6,309.445,7.875,0.385333333333333,215.966666666667,-4.950729956,0.483594038,5.126,3,7.5,4.152801946
Ni6Zr6,337.8,10.305,1.156,395.2,-1.913278572,0.457901416,11.437,2,7.33,0.83620052
Ni6Zr6,337.8,10.305,0.669333333333333,532.4,-1.131584212,0.328674342,11.437,3,6.95454545454545,1.89170561
Os12,273.44,8.42,1.1,661,-1.909056083,0.724385006,3.814,1,7.5,3.698386258
Os12,273.44,8.42,1.1,661,-1.905268707,0.723922966,3.814,3,7.5,1.677095004
Os12,273.44,8.42,1.1,661,-1.905588767,0.723959437,3.814,3,6.95454545454545,2.301708782
Os6Pd6,331.255,8.49,0.920666666666667,572.9,-1.855136144,0.775835628,13.63,3,7.5,1.443342685
Os6Pd6,331.255,8.49,0.920666666666667,572.9,-1.855142925,0.775836999,13.63,3,6.95454545454545,1.605499268
Os6Pd6,331.255,8.49,0.741333333333333,484.8,-2.143573408,0.84937903,13.63,3,7.5,2.463374743
Os6Pd6,331.255,8.49,0.741333333333333,484.8,-2.14357916,0.849381676,13.63,3,6.95454545454545,2.68558304
Os6Pt6,332.93,8.755,1.44266666666667,610.666666666667,-2.114768205,0.765300544,15.06,3,7.5,1.480621193
Os6Pt6,332.93,8.755,1.44266666666667,610.666666666667,-2.114763002,0.765300188,15.06,3,6.95454545454545,1.735675807
Os6Pt6,332.93,8.755,1.78533333333333,560.333333333333,-2.534488252,0.829456189,15.06,3,7.5,2.449461018
Os6Pt6,332.93,8.755,1.78533333333333,560.333333333333,-2.534712085,0.82950599,15.06,3,6.95454545454545,2.654296207
Os6Re6,274.77,8.64,0.783333333333333,686.666666666667,-1.774366096,0.712627049,18.26,3,7.5,1.329677606
Os6Re6,274.77,8.64,0.783333333333333,686.666666666667,-1.774420126,0.712634582,18.26,3,6.95454545454545,1.959217597
Os6Re6,274.77,8.64,0.466666666666667,712.333333333333,-1.656601404,0.681927369,18.26,3,6.95454545454545,1.791174785
Os6Rh6,326.89,8.35,1.11233333333333,612.9,-1.91345636,0.738200481,16.72,3,7.5,1.534519325
Os6Rh6,326.89,8.35,1.11233333333333,612.9,-1.913502169,0.738204957,16.72,3,6.95454545454545,1.89885853
Os6Rh6,326.89,8.35,1.12466666666667,564.8,-2.039813077,0.775744306,16.72,3,7.5,2.206019271
Os6Rh6,326.89,8.35,1.12466666666667,564.8,-2.039830049,0.775746763,16.72,3,6.95454545454545,2.649555576
Os6Ru6,272.015,8.295,1.08333333333333,642.566666666667,-1.775368567,0.723262109,7.678,3,7.5,1.53167111
Os6Ru6,272.015,8.295,1.08333333333333,642.566666666667,-1.775310999,0.723248545,7.678,3,6.95454545454545,2.085094058
Os6Ru6,272.015,8.295,1.06666666666667,624.133333333333,-1.717885617,0.729886151,7.678,3,7.5,1.75613142
Os6Ru6,272.015,8.295,1.06666666666667,624.133333333333,-1.718116922,0.729919067,7.678,3,6.95454545454545,2.385292222
Os6Sc6,302.17,11.71,1.1,661,-1.201381517,0.835715949,19.18,2,7.33,0.387308606
Os6Sc6,302.17,11.71,0.492,443,-0.445609563,0.569518428,19.18,3,6.95454545454545,1.911372501
Os6Ta6,301.785,9.635,1.1,661,-1.653864699,0.737849957,4.369,2,7.33,1.998363214
Os6Ta6,301.785,9.635,0.840666666666667,697.666666666667,-1.255026511,0.636922011,4.369,3,7.5,2.163391277
Os6Ta6,301.785,9.635,0.581333333333333,734.333333333333,-0.842609789,0.532551108,4.369,3,6.95454545454545,1.653146537
Os6Tc6,273.47,8.525,0.916666666666667,631.666666666667,-1.649847399,0.707474638,14.73,3,7.5,1.258727868
Os6Tc6,273.47,8.525,0.916666666666667,631.666666666667,-1.64963074,0.70744071,14.73,3,6.95454545454545,1.81844304
Os6Tc6,273.47,8.525,0.733333333333333,602.333333333333,-1.480234109,0.682460785,14.73,3,7.5,1.435521862
Os6Tc6,273.47,8.525,0.733333333333333,602.333333333333,-1.480496534,0.682504594,14.73,3,6.95454545454545,1.898540021
Os6Ti6,284.26,9.53,1.1,661,-1.783270899,0.841280251,7.852,2,7.33,1.109903639
Os6Ti6,284.26,9.53,0.419333333333333,516.133333333333,-0.827545364,0.573731992,7.852,3,6.95454545454545,2.189637201
Os6Ti6,284.26,9.53,0.5895,552.35,-1.090711515,0.647403864,7.852,5,7.615384615,2.036563099
Os6V6,288.22,8.37,0.716666666666667,537.533333333333,-1.304343,0.610409276,13.16,3,7.5,1.684340579
Os6V6,288.22,8.37,0.8125,568.4,-1.574944898,0.667660462,13.16,5,7.615384615,1.62357062
Os6W6,294.98,8.945,0.81626,835,-1.193932674,0.600946544,8.133,2,7.33,2.143869695
Os6W6,294.98,8.945,1.00542,719,-1.618297053,0.710629609,8.133,3,7.5,1.241308092
Os6W6,294.98,8.945,1.00542,719,-1.618363189,0.710638958,8.133,3,6.95454545454545,1.484951885
Os6W6,294.98,8.945,0.91084,777,-1.413947584,0.657806578,8.133,3,7.5,1.53197438
Os6W6,294.98,8.945,0.91084,777,-1.413921376,0.65780416,8.133,3,6.95454545454545,1.562287998
Os6Y6,319.09,14.15,1.1,661,-0.908506281,0.816956521,10.48,2,7.33,0.177241485
Os6Y6,319.09,14.15,0.571333333333333,481.266666666667,-0.596816097,0.602048826,10.48,3,6.95454545454545,1.609488729
Os6Zn6,269.965,8.79,1.1,661,-1.640529374,0.708992273,9.338,2,7.33,2.085834752
Os6Zn6,269.965,8.79,0.366666666666667,304.566666666667,-5.259155581,0.902587769,9.338,3,7.5,2.911781342
Os6Zn6,269.965,8.79,0.366666666666667,304.566666666667,-5.259160361,0.902590277,9.338,3,6.95454545454545,3.388853093
Os6Zr6,298.32,11.22,1.1,661,-1.391292983,0.81935681,5.224,1,7.5,2.71308232
Os6Zr6,298.32,11.22,0.426,601,-0.42548139,0.446364861,5.224,1,7.5,6.235454463
Os6Zr6,298.32,11.22,1.1,661,-1.391016103,0.819294955,5.224,2,7.33,1.090861793
Os6Zr6,298.32,11.22,0.650666666666667,621,-0.81367495,0.596316388,5.224,3,6.95454545454545,2.110743236
Os6Zr6,298.32,11.22,0.763,631,-0.979149291,0.660240568,5.224,5,7.615384615,2.815842846
Pd12,389.07,8.56,0.562,396.7,-1.647359184,0.936136936,9.852,1,7.5,4.826180566
Pd12,389.07,8.56,0.562,396.7,-1.647185269,0.936112988,9.852,3,7.5,2.504732645
Pd12,389.07,8.56,0.562,396.7,-1.64724671,0.936121802,9.852,3,6.95454545454545,2.559051602
Pd6Pt6,390.745,8.825,2.128,510,-1.974050478,0.910809049,19.14,1,7.5,3.9912949
Pd6Pt6,390.745,8.825,1.084,434.466666666667,-1.854000304,0.926046062,19.14,3,7.5,2.526313314
Pd6Pt6,390.745,8.825,1.084,434.466666666667,-1.853984848,0.926044787,19.14,3,6.95454545454545,2.46529818
Pd6Pt6,390.745,8.825,1.606,472.233333333333,-1.913915903,0.918438405,19.14,3,7.5,2.063205493
Pd6Pt6,390.745,8.825,1.606,472.233333333333,-1.913901403,0.918436048,19.14,3,6.95454545454545,2.158498943
Pd6Re6,332.585,8.71,0.15,738,-1.188181273,0.632224435,22.33,2,7.33,1.574993674
Pd6Re6,332.585,8.71,0.424666666666667,510.466666666667,-2.220333988,0.830145272,22.33,3,7.5,2.467598494
Pd6Re6,332.585,8.71,0.424666666666667,510.466666666667,-2.220373781,0.830152672,22.33,3,6.95454545454545,2.582977347
Pd6Re6,332.585,8.71,0.287333333333333,624.233333333333,-1.716692637,0.733570677,22.33,3,7.5,1.353990841
Pd6Rh6,384.705,8.42,0.753666666666667,436.7,-1.859733169,0.889347447,29.58,3,7.5,2.333231674
Pd6Rh6,384.705,8.42,0.753666666666667,436.7,-1.859218093,0.889261422,29.58,3,6.95454545454545,2.490487214
Pd6Rh6,384.705,8.42,0.945333333333333,476.7,-1.656805169,0.853306466,29.58,3,7.5,1.745640616
Pd6Rh6,384.705,8.42,0.945333333333333,476.7,-1.656814354,0.853307042,29.58,3,6.95454545454545,1.899525753
Pd6Ru6,329.83,8.365,0.724666666666667,466.366666666667,-2.000933309,0.853812251,17.64,3,7.5,2.386198361
Pd6Ru6,329.83,8.365,0.724666666666667,466.366666666667,-2.001059477,0.853792974,17.64,3,6.95454545454545,2.568014079
Pd6Ru6,329.83,8.365,0.887333333333333,536.033333333333,-1.661346958,0.78482459,17.64,3,7.5,1.585551146
Pd6Ru6,329.83,8.365,0.887333333333333,536.033333333333,-1.66134522,0.784824476,17.64,3,6.95454545454545,1.783190965
Pd6Sc6,359.985,11.78,0.312666666666667,354.9,-1.421171795,0.603653472,10.27,3,6.95454545454545,3.00267131
Pd6Sc6,359.985,11.78,0.375,365.35,-1.926505308,0.717848142,10.27,5,7.615384615,2.450516276
Pd6Ta6,359.6,9.705,0.482,521.466666666667,-1.775072801,0.766518146,18.17,3,7.5,2.984058451
Pd6Ta6,359.6,9.705,0.482,521.466666666667,-1.774990669,0.766507952,18.17,3,6.95454545454545,3.086304001
Pd6Ta6,359.6,9.705,0.402,646.233333333333,-0.838205783,0.599816753,18.17,3,7.5,1.878734896
Pd6Ta6,359.6,9.705,0.402,646.233333333333,-0.838185146,0.599814337,18.17,3,6.95454545454545,1.830893065
Pd6Tc6,331.285,8.595,0.558,455.466666666667,-2.042206807,0.831241473,25.96,3,7.5,2.395683705
Pd6Tc6,331.285,8.595,0.558,455.466666666667,-2.042225865,0.831247124,25.96,3,6.95454545454545,2.51680171
Pd6Tc6,331.285,8.595,0.554,514.233333333333,-1.546898408,0.735533573,25.96,3,7.5,1.531184026
Pd6Tc6,331.285,8.595,0.554,514.233333333333,-1.546902631,0.735534076,25.96,3,6.95454545454545,1.79084852
Pd6Ti6,342.075,9.6,0.401,412.366666666667,-2.256122199,0.815739878,27.05,3,7.5,3.197928091
Pd6Ti6,342.075,9.6,0.401,412.366666666667,-2.255900274,0.815680917,27.05,3,6.95454545454545,3.282302837
Pd6Ti6,342.075,9.6,0.24,428.033333333333,-1.386763064,0.638937035,27.05,3,6.95454545454545,2.069315945
Pd6V6,346.035,8.44,0.549666666666667,423.066666666667,-2.146162508,0.823501532,19.53,3,7.5,2.811728349
Pd6V6,346.035,8.44,0.549666666666667,423.066666666667,-2.147014621,0.823705913,19.53,3,6.95454545454545,2.945752714
Pd6V6,346.035,8.44,0.537333333333333,449.433333333333,-1.363548492,0.677489137,19.53,3,7.5,1.962221734
Pd6V6,346.035,8.44,0.537333333333333,449.433333333333,-1.363478731,0.677471872,19.53,3,6.95454545454545,1.923490275
Pd6W6,352.795,9.015,0.646753333333333,542.8,-2.287132975,0.829608297,11.16,3,7.5,2.650589064
Pd6W6,352.795,9.015,0.646753333333333,542.8,-2.2871317,0.829608504,11.16,3,6.95454545454545,2.888440233
Pd6W6,352.795,9.015,0.731506666666667,688.9,-1.702531288,0.717851894,11.16,3,7.5,1.610850114
Pd6W6,352.795,9.015,0.731506666666667,688.9,-1.702503246,0.717847058,11.16,3,6.95454545454545,1.685060592
Pd6Y6,376.905,14.22,0.307,391.4,-0.120782149,0.325049264,4.558,2,7.33,3.385044723
Pd6Y6,376.905,14.22,0.392,393.166666666667,-1.438787439,0.635963599,4.558,3,6.95454545454545,3.156969244
Pd6Y6,376.905,14.22,0.4345,394.05,-1.888636942,0.742071066,4.558,5,7.615384615,2.475809257
Pd6Zn6,327.78,8.86,0.562,396.7,-2.298452163,0.941497126,2.364,2,7.33,4.590125348
Pd6Zn6,327.78,8.86,0.374666666666667,306.583333333333,-3.846427598,0.960386156,2.364,3,7.5,4.518392875
Pd6Zn6,327.78,8.86,0.374666666666667,306.583333333333,-3.846439245,0.960386223,2.364,3,6.95454545454545,4.530551329
Pd6Zr6,356.135,11.29,0.471333333333333,532.9,-1.57606382,0.661447283,15.51,3,6.95454545454545,1.96619514
Pd6Zr6,356.135,11.29,0.494,498.85,-2.016411523,0.74869478,15.51,5,7.615384615,1.933521479
Pt12,392.42,9.09,2.128,510,-2.154847642,0.90533201,8.782,1,7.5,4.140889346
Pt12,392.42,9.09,2.128,510,-2.15481818,0.905308148,8.782,3,7.5,2.306027909
Pt12,392.42,9.09,2.128,510,-2.15484575,0.905304336,8.782,3,6.95454545454545,2.222465831
Pt6Re6,334.26,8.975,1.46866666666667,586,-2.597912774,0.812839378,13.24,3,7.5,2.537877199
Pt6Re6,334.26,8.975,1.46866666666667,586,-2.597768328,0.812812553,13.24,3,6.95454545454545,2.694124421
Pt6Re6,334.26,8.975,0.809333333333333,662,-1.990463705,0.726087103,13.24,3,7.5,1.509700638
Pt6Re6,334.26,8.975,0.809333333333333,662,-1.990442793,0.726083194,13.24,3,6.95454545454545,1.81061487
Pt6Rh6,386.38,8.685,1.79766666666667,512.233333333333,-2.13398805,0.866273023,23.34,3,7.5,2.093367135
Pt6Rh6,386.38,8.685,1.79766666666667,512.233333333333,-2.134090963,0.866293153,23.34,3,6.95454545454545,2.271734355
Pt6Rh6,386.38,8.685,1.46733333333333,514.466666666667,-1.85834284,0.83738794,23.34,3,7.5,1.893514623
Pt6Rh6,386.38,8.685,1.46733333333333,514.466666666667,-1.85833638,0.837387123,23.34,3,6.95454545454545,1.992703926
Pt6Ru6,331.505,8.63,1.76866666666667,541.9,-2.317771231,0.836629247,18.15,3,7.5,2.307262218
Pt6Ru6,331.505,8.63,1.76866666666667,541.9,-2.317838352,0.836643869,18.15,3,6.95454545454545,2.53481483
Pt6Ru6,331.505,8.63,1.40933333333333,573.8,-1.874434062,0.777285174,18.15,3,7.5,1.704283666
Pt6Ru6,331.505,8.63,1.40933333333333,573.8,-1.874432401,0.777284942,18.15,3,6.95454545454545,1.948397807
Pt6Sc6,361.66,12.045,2.128,510,-3.012453037,0.950934415,10.93,2,7.33,2.481784605
Pt6Sc6,361.66,12.045,0.188,334,-0.082294516,0.312601334,10.93,2,7.33,3.550123672
Pt6Sc6,361.66,12.045,0.834666666666667,392.666666666667,-1.464282572,0.613665677,10.93,3,6.95454545454545,3.096103909
Pt6Ta6,361.275,9.97,1.526,597,-1.952628352,0.74904709,17.14,3,7.5,3.00340248
Pt6Ta6,361.275,9.97,1.526,597,-1.952837425,0.749071625,17.14,3,6.95454545454545,3.042714358
Pt6Ta6,361.275,9.97,0.924,684,-0.980224874,0.591537879,17.14,3,7.5,1.984526225
Pt6Ta6,361.275,9.97,0.924,684,-0.980174996,0.591532578,17.14,3,6.95454545454545,1.945962932
Pt6Tc6,332.96,8.86,1.602,531,-2.401200413,0.812780411,19.31,3,7.5,2.458335603
Pt6Tc6,332.96,8.86,1.602,531,-2.401459278,0.81284335,19.31,3,6.95454545454545,2.653009925
Pt6Tc6,332.96,8.86,1.076,552,-1.798050188,0.728027438,19.31,3,7.5,1.706457447
Pt6Tc6,332.96,8.86,1.076,552,-1.798039666,0.728025278,19.31,3,6.95454545454545,2.019123459
Pt6Ti6,343.75,9.865,1.445,487.9,-2.421274164,0.80231973,24.61,3,7.5,3.135507626
Pt6Ti6,343.75,9.865,1.445,487.9,-2.4230106,0.802714723,24.61,3,6.95454545454545,3.178323241
Pt6V6,347.71,8.705,1.59366666666667,498.6,-2.405826018,0.811718556,9.087,3,7.5,2.732427709
Pt6V6,347.71,8.705,1.59366666666667,498.6,-2.406222585,0.811803087,9.087,3,6.95454545454545,2.880188109
Pt6V6,347.71,8.705,1.05933333333333,487.2,-1.531847072,0.671210941,9.087,3,7.5,2.069791872
Pt6V6,347.71,8.705,1.05933333333333,487.2,-1.531767317,0.671193018,9.087,3,6.95454545454545,2.000818225
Pt6W6,354.47,9.28,1.69075333333333,618.333333333333,-2.582677155,0.813347927,19.18,3,7.5,2.664046998
Pt6W6,354.47,9.28,1.69075333333333,618.333333333333,-2.582660819,0.813345777,19.18,3,6.95454545454545,2.860552919
Pt6W6,354.47,9.28,1.25350666666667,726.666666666667,-1.936024845,0.70925574,19.18,3,7.5,1.615414552
Pt6W6,354.47,9.28,1.25350666666667,726.666666666667,-1.936046777,0.709251945,19.18,3,6.95454545454545,1.828297235
Pt6Y6,378.58,14.485,2.128,510,-2.776311715,0.94797042,10.04,2,7.33,2.551482483
Pt6Y6,378.58,14.485,0.307,391.4,-0.226290166,0.356292545,10.04,2,7.33,3.831840136
Pt6Y6,378.58,14.485,0.914,430.933333333333,-1.481532433,0.647548791,10.04,3,6.95454545454545,3.198005236
Pt6Zn6,329.455,9.125,2.128,510,-2.165052309,0.923214522,1.965,2,7.33,3.721765734
Pt6Zn6,329.455,9.125,1.41866666666667,382.116666666667,-3.708082504,0.948180297,1.965,3,7.5,3.694731361
Pt6Zn6,329.455,9.125,1.41866666666667,382.116666666667,-3.708110952,0.948180992,1.965,3,6.95454545454545,3.705253186
Pt6Zn6,329.455,9.125,0.709333333333333,254.233333333333,-5.22836427,0.972784218,1.965,3,6.95454545454545,4.292272534
Pt6Zr6,357.81,11.555,0.993333333333333,570.666666666667,-1.777977658,0.641227474,10.03,3,6.95454545454545,1.78458133
Pt6Zr6,357.81,11.555,1.277,555.5,-2.234463495,0.728623426,10.03,5,7.615384615,1.322552169
Re12,276.1,8.86,0.15,738,-1.670018132,0.674964789,6.086,1,7.5,4.02485606
Re12,276.1,8.86,0.15,738,-1.66973535,0.674920883,6.086,3,7.5,1.382594223
Re12,276.1,8.86,0.15,738,-1.669677878,0.674914676,6.086,3,6.95454545454545,1.640166843
Re6Rh6,328.22,8.57,0.479,664.233333333333,-1.587454079,0.691486888,13.37,3,7.5,1.499100988
Re6Rh6,328.22,8.57,0.479,664.233333333333,-1.587380367,0.691477604,13.37,3,6.95454545454545,1.754005939
Re6Rh6,328.22,8.57,0.808,590.466666666667,-1.862259019,0.759848698,13.37,3,7.5,2.019567821
Re6Rh6,328.22,8.57,0.808,590.466666666667,-1.862279375,0.759851722,13.37,3,6.95454545454545,2.548206368
Re6Ru6,273.345,8.515,0.45,693.9,-1.534045079,0.680670722,16.67,3,7.5,1.352806738
Re6Ru6,273.345,8.515,0.45,693.9,-1.53405987,0.680671309,16.67,3,6.95454545454545,1.66089457
Re6Ru6,273.345,8.515,0.75,649.8,-1.591190589,0.718414203,16.67,3,7.5,1.434349323
Re6Ru6,273.345,8.515,0.75,649.8,-1.591183098,0.718412721,16.67,3,6.95454545454545,2.035356002
Re6Sc6,303.5,11.93,0.162666666666667,603.333333333333,-1.375295355,0.682223947,17.9,3,7.5,1.003657608
Re6Sc6,303.5,11.93,0.175333333333333,468.666666666667,-0.962437243,0.55186586,17.9,3,7.5,1.731847845
Re6Sc6,303.5,11.93,0.175333333333333,468.666666666667,-0.962269287,0.551832864,17.9,3,6.95454545454545,1.507637743
Re6Ta6,303.115,9.855,0.15,738,-1.025073576,0.665942843,11.04,2,7.33,0.771900972
Re6Ta6,303.115,9.855,0.322,771,-0.388980226,0.461655296,11.04,2,7.33,1.700424547
Re6Ta6,303.115,9.855,0.264666666666667,760,-0.612034656,0.533308526,11.04,3,7.5,1.583404712
Re6Tc6,274.8,8.745,0.15,738,-1.582759504,0.674241955,23.56,1,7.5,3.815831543
Re6Tc6,274.8,8.745,0.55,573,-1.424524536,0.68694844,23.56,1,7.5,3.90022901
Re6Tc6,274.8,8.745,0.283333333333333,683,-1.528903712,0.678561131,23.56,3,7.5,1.278900347
Re6Tc6,274.8,8.745,0.283333333333333,683,-1.528914034,0.678562377,23.56,3,6.95454545454545,1.55654109
Re6Tc6,274.8,8.745,0.416666666666667,628,-1.476178239,0.682800153,23.56,3,7.5,1.397030951
Re6Tc6,274.8,8.745,0.416666666666667,628,-1.476184221,0.682801737,23.56,3,6.95454545454545,1.714111738
Re6Ti6,285.59,9.75,0.15,738,-1.433689204,0.771519927,13.39,2,7.33,0.47454599
Re6Ti6,285.59,9.75,0.102666666666667,541.8,-0.773104186,0.584772265,13.39,3,7.5,1.720586278
Re6V6,289.55,8.59,0.15,738,-1.874120866,0.777144995,17.41,2,7.33,0.87177369
Re6V6,289.55,8.59,0.3375,606.9,-1.289247485,0.656083271,17.41,5,7.615384615,1.086538993
Re6W6,296.31,9.165,0.81626,835,-1.244321069,0.653180407,13.33,2,7.33,1.85220366
Re6W6,296.31,9.165,0.372086666666667,770.333333333333,-1.368256498,0.696398177,13.33,3,7.5,0.976904735
Re6W6,296.31,9.165,0.372086666666667,770.333333333333,-1.368250045,0.696393977,13.33,3,6.95454545454545,1.00163172
Re6W6,296.31,9.165,0.594173333333333,802.666666666667,-1.308287765,0.675448136,13.33,3,7.5,1.238554436
Re6W6,296.31,9.165,0.594173333333333,802.666666666667,-1.307950455,0.675393223,13.33,3,6.95454545454545,1.159011071
Re6Y6,320.42,14.37,0.15,738,-1.322096929,0.725041976,16.39,2,7.33,1.487741188
Re6Zn6,271.295,9.01,0.15,738,-1.032510544,0.642535659,13.19,2,7.33,1.901685521
Re6Zn6,271.295,9.01,0.15,738,-1.032510544,0.642535659,13.19,2,7.33,1.901166872
Re6Zn6,271.295,9.01,0.1,534.116666666667,-3.083039003,0.765336291,13.19,3,7.5,2.045594693
Re6Zn6,271.295,9.01,0.05,330.233333333333,-5.048290027,0.883033516,13.19,3,7.5,3.037202828
Re6Zn6,271.295,9.01,0.05,330.233333333333,-5.0484277,0.883046688,13.19,3,6.95454545454545,3.041640188
Re6Zr6,299.65,11.44,0.15,738,-1.130138473,0.744943378,19.02,2,7.33,0.264096549
Re6Zr6,299.65,11.44,0.334,646.666666666667,-0.898334552,0.621968796,19.02,3,6.95454545454545,1.601955121
Re6Zr6,299.65,11.44,0.288,669.5,-0.966410371,0.65810368,19.02,5,7.615384615,2.085213788
Rh12,380.34,8.28,1.137,516.7,-1.835742602,0.817456423,7.762,1,7.5,3.724234623
Rh12,380.34,8.28,1.137,516.7,-1.835835436,0.81745264,7.762,3,7.5,1.926347062
Rh12,380.34,8.28,1.137,516.7,-1.835801099,0.817455784,7.762,3,6.95454545454545,2.219680338
Rh6Ru6,325.465,8.225,1.108,546.366666666667,-1.866989668,0.784417932,17.21,3,7.5,2.043513975
Rh6Ru6,325.465,8.225,1.108,546.366666666667,-1.867102555,0.784435637,17.21,3,6.95454545454545,2.469502203
Rh6Ru6,325.465,8.225,1.079,576.033333333333,-1.70472897,0.752558406,17.21,3,7.5,1.68369703
Rh6Ru6,325.465,8.225,1.079,576.033333333333,-1.704717739,0.75255703,17.21,3,6.95454545454545,2.0694286
Rh6Sc6,355.62,11.64,1.137,516.7,-1.715987781,0.901449301,7.308,2,7.33,2.266590723
Rh6Sc6,355.62,11.64,0.188,334,0.227990737,0.264271907,7.308,2,7.33,3.371693186
Rh6Sc6,355.62,11.64,0.504333333333333,394.9,-0.579658909,0.529001053,7.308,3,6.95454545454545,3.234257466
Rh6Ta6,355.235,9.565,0.865333333333333,601.466666666667,-1.247583338,0.698282075,15.63,3,7.5,2.129892703
Rh6Ta6,355.235,9.565,0.865333333333333,601.466666666667,-1.247584603,0.698282092,15.63,3,6.95454545454545,2.231490895
Rh6Ta6,355.235,9.565,0.593666666666667,686.233333333333,-0.672764595,0.558935754,15.63,3,6.95454545454545,1.405067153
Rh6Tc6,326.92,8.455,1.137,516.7,-2.011542764,0.82146609,9.506,1,7.5,4.120875238
Rh6Tc6,326.92,8.455,0.941333333333333,535.466666666667,-1.722846247,0.758845009,9.506,3,7.5,1.919199176
Rh6Tc6,326.92,8.455,0.941333333333333,535.466666666667,-1.722747475,0.758828886,9.506,3,6.95454545454545,2.435198852
Rh6Tc6,326.92,8.455,0.745666666666667,554.233333333333,-1.430747239,0.69550286,9.506,3,7.5,1.615436729
Rh6Tc6,326.92,8.455,0.745666666666667,554.233333333333,-1.430647525,0.695490294,9.506,3,6.95454545454545,1.922671212
